_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,does_the_candidate_rephrasing_preserve_the_nontoxic_content_from_the_original_comment,is_the_candidate_rephrasing_fluent_in_english,is_the_candidate_rephrasing_text_a_polite_comment,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,we_also_ask_you_to_judge_the_overall_acceptability_of_the_rephrasing_if_it_appeared_in_a_realworld_system,does_the_candidate_rephrasing_preserve_the_nontoxic_content_from_the_original_comment_gold,id,is_the_candidate_rephrasing_fluent_in_english_gold,is_the_candidate_rephrasing_text_a_polite_comment_gold,original_toxic_comment,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner_gold,value,variable,we_also_ask_you_to_judge_the_overall_acceptability_of_the_rephrasing_if_it_appeared_in_a_realworld_system_gold
2849774834,10/3/2020 20:37:02,true,5764219603,,10/3/2020 20:35:47,false,feca,1,45778049,USA,CO,,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:03,true,5764219609,,10/3/2020 20:36:31,false,feca,0.8889,45615395,USA,NY,New York,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:06,true,5764219638,,10/3/2020 20:35:39,false,feca,1,45371152,VEN,25,Caracas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:07,true,5764219646,,10/3/2020 20:35:48,false,feca,1,45363924,VEN,25,Caracas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:08,true,5764219667,,10/3/2020 20:36:50,false,feca,0.9091,45358748,USA,GA,Atlanta,1,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:08,true,5764219672,,10/3/2020 20:34:41,false,feca,1,45664414,EGY,11,Cairo,1,1,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:11,true,5764219715,,10/3/2020 20:36:59,false,feca,0.8,45718668,VEN,25,Caracas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:11,true,5764219723,,10/3/2020 20:36:02,false,feca,1,45873699,USA,,,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:13,true,5764219728,,10/3/2020 20:35:37,false,feca,1,45883381,USA,OR,Bend,1,1,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:14,true,5764219737,,10/3/2020 20:35:36,false,feca,1,45160531,EGY,12,Banha,1,1,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:16,true,5764219758,,10/3/2020 20:35:50,false,feca,0.875,45602388,USA,IL,Chicago,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:17,true,5764219761,true,10/3/2020 20:35:40,false,feca,0.8571,45463628,USA,FL,Miami,5,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:18,true,5764219784,,10/3/2020 20:36:00,false,neodev,1,33119802,VEN,25,Caracas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:20,true,5764219797,,10/3/2020 20:35:39,false,feca,1,45404154,USA,MN,Minneapolis,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:21,true,5764219799,,10/3/2020 20:35:39,false,feca,1,45562771,USA,MD,Chevy Chase,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:36,true,5764219940,,10/3/2020 20:35:51,false,feca,1,45816276,VEN,14,Mérida,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:37,true,5764219968,,10/3/2020 20:36:13,false,feca,1,45791708,USA,VA,Ashburn,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:43,true,5764220010,,10/3/2020 20:35:41,false,feca,0.8333,45438875,USA,IL,Chicago,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:43,true,5764220018,,10/3/2020 20:35:40,false,feca,1,45199510,VEN,7,Valencia,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:45,true,5764220049,,10/3/2020 20:35:41,false,feca,0.875,45586451,USA,NY,New York,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:49,true,5764220062,,10/3/2020 20:35:45,false,feca,1,45665770,USA,IL,Chicago,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:49,true,5764220079,,10/3/2020 20:37:26,false,feca,0.9091,45426626,USA,,,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:52,true,5764220092,,10/3/2020 20:35:48,false,feca,1,45580537,VEN,7,Valencia,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:54,true,5764220109,,10/3/2020 20:35:38,false,feca,1,45981531,USA,WA,Seattle,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:37:55,true,5764220121,,10/3/2020 20:35:38,false,feca,1,45760553,VEN,25,Caracas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:00,true,5764220264,,10/3/2020 20:35:49,false,feca,0.8333,46086660,USA,TX,Dallas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:03,true,5764220313,,10/3/2020 20:35:50,false,clixsense,1,45489065,VEN,25,Caracas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:07,true,5764220358,true,10/3/2020 20:35:39,false,feca,0.8571,45643106,VEN,25,Caracas,1,5,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:10,true,5764220385,,10/3/2020 20:35:38,false,feca,1,46049353,USA,VA,Annandale,1,1,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:13,true,5764220431,,10/3/2020 20:36:45,false,feca,0.8333,45455291,VEN,7,Valencia,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:17,true,5764220473,,10/3/2020 20:35:43,false,feca,0.8333,45187692,EGY,6,Alexandria,1,1,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:18,true,5764220485,,10/3/2020 20:37:02,false,feca,1,45602575,USA,TX,Dallas,1,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:23,true,5764220568,,10/3/2020 20:35:59,false,feca,1,45601124,USA,NY,New York,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:25,true,5764220669,,10/3/2020 20:36:27,false,feca,1,46008016,USA,TX,Dallas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:29,true,5764220718,,10/3/2020 20:35:45,false,feca,0.8333,45438289,VEN,25,Caracas,1,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:30,true,5764220740,,10/3/2020 20:35:56,false,feca,1,45601793,COL,34,Bogota,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:31,true,5764220769,,10/3/2020 20:35:56,false,neodev,1,45421239,VEN,25,Caracas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:32,true,5764220778,,10/3/2020 20:36:08,false,neodev,0.8,43819226,VEN,25,Caracas,1,1,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:33,true,5764220789,,10/3/2020 20:36:30,false,feca,0.8333,45288066,VEN,23,Barranquitas,1,1,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:33,true,5764220790,,10/3/2020 20:37:02,false,feca,1,45597155,USA,TX,Dallas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:34,true,5764220804,,10/3/2020 20:37:04,false,neodev,1,44770438,VEN,13,Barquisimeto,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:38,true,5764220842,,10/3/2020 20:36:11,false,feca,1,45471460,USA,MD,Chevy Chase,1,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:39,true,5764220879,,10/3/2020 20:35:48,false,neodev,0.8,45150077,VEN,14,Mérida,1,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:42,true,5764220896,,10/3/2020 20:37:14,false,feca,1,45597856,USA,VA,Woodbridge,1,1,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:43,true,5764220900,,10/3/2020 20:35:43,false,feca,1,45349482,VEN,4,Maracay,1,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:43,true,5764220901,,10/3/2020 20:36:52,false,feca,0.8333,45422525,VEN,17,Altagracia,1,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:43,true,5764220920,true,10/3/2020 20:37:26,false,feca,0.8333,45158734,VEN,23,San Francisco,1,2,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:45,true,5764220941,true,10/3/2020 20:36:09,false,neodev,0.8,44903335,VEN,25,Caracas,1,2,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:47,true,5764220956,,10/3/2020 20:35:36,false,feca,1,45598795,PER,15,Lima,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:48,true,5764220986,,10/3/2020 20:36:41,false,feca,1,45567220,VEN,16,Alto De Los Godos,1,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:53,true,5764221042,,10/3/2020 20:36:20,false,neodev,1,45241408,VEN,25,Caracas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:54,true,5764221048,,10/3/2020 20:35:48,false,feca,1,45535334,VEN,15,Bachaquero,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:55,true,5764221057,true,10/3/2020 20:35:44,false,feca,0.8,45453360,USA,IL,Chicago,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:57,true,5764221087,,10/3/2020 20:36:20,false,feca,1,45294624,USA,VA,Annandale,1,1,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:38:58,true,5764221096,,10/3/2020 20:35:42,false,feca,1,45596997,EGY,11,Cairo,1,1,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:39:02,true,5764221116,,10/3/2020 20:38:57,false,feca,1,45451427,USA,CO,Fort Collins,1,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:39:02,true,5764221119,,10/3/2020 20:35:38,false,feca,1,45448720,VEN,7,Valencia,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:39:07,true,5764221190,,10/3/2020 20:35:48,false,feca,1,45798223,USA,AZ,Phoenix,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:39:11,true,5764221238,,10/3/2020 20:36:02,false,feca,1,45521830,VEN,8,San Carlos,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:39:13,true,5764221247,,10/3/2020 20:36:52,false,feca,1,45701864,VEN,15,Guarenas,1,1,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:39:13,true,5764221261,,10/3/2020 20:36:02,false,feca,1,45636813,VEN,25,Caracas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
2849774834,10/3/2020 20:39:13,true,5764221262,,10/3/2020 20:36:34,false,feca,0.8571,45553446,VEN,15,Agua Fria,1,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2",1337,"1
2","3
4
5",Murder the Jews!,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,One the <unk>,CA rephrasing,"1
2
3
4
5"
